"City_locality","iso3","country","super_region","super_region_name","pm25","sat_2014","log_pm25","log_sat","cluster_region"
"Talca","CHL","Chile",1,"HighIncome",25.5,7.20600032806396,3.23867845216438,1.9749140578524,2
"TALENCE","FRA","France",1,"HighIncome",13,10.7244987487793,2.56494935746154,2.37253072701133,2
"Talladega-Sylacauga, AL","USA","United States of America",1,"HighIncome",9,8.52300071716309,2.19722457733622,2.1427684756846,2
"Tallahassee, FL","USA","United States of America",1,"HighIncome",9,7.79999876022339,2.19722457733622,2.05412357474981,2
"TALLINN","EST","Estonia",4,"E-Eur/C-Eur/C-Asia",9,10.7071669896444,2.19722457733622,2.37091332936014,2
"Tampa-St. Petersburg-Clearwater, FL","USA","United States of America",1,"HighIncome",6.66666666666667,7.10400040944417,1.89711998488588,1.96065806332559,2
"Tampere","FIN","Finland",1,"HighIncome",9.5,10.5525002479553,2.2512917986065,2.35636282217182,2
"Tamworth","AUS","Australia",1,"HighIncome",6.778226686,2.471999168396,1.91371551700448,0.905027203186001,2
"Tanah Rata","MYS","Malaysia",6,"SE-Asia/E-Asia/Oceania",10,15.194995880127,2.30258509299405,2.72096615523525,2
"Tanger","MAR","Morocco",2,"N-Afr/MidEast",24,13.5634994506836,3.17805383034795,2.60738232080184,2
"Tangshan","CHN","China",6,"SE-Asia/E-Asia/Oceania",101.5,71.09099706014,4.62005879848184,4.26396070516502,3
"TANVALD","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",17,19.1230030059814,2.83321334405622,2.95089195627276,2
"Taoyuan","CHN","China",6,"SE-Asia/E-Asia/Oceania",23.6666666666667,14.7253328959147,3.16406758837321,2.68956933681451,3
"TARANTO","ITA","Italy",1,"HighIncome",11.5,17.6431643168132,2.4423470353692,2.87034841753073,2
"TARBES","FRA","France",1,"HighIncome",12,9.19150066375732,2.484906649788,2.21827921615504,2
"TARNOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",27,20.3069953918457,3.29583686600433,3.01096542727013,4
"TARNOWEK","POL","Poland",4,"E-Eur/C-Eur/C-Asia",21,19.0595035552979,3.04452243772342,2.94756585147015,4
"TARNOWO PODGORNE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",21,19.4705009460449,3.04452243772342,2.96890054817715,4
"TARNOWSKIE GORY","POL","Poland",4,"E-Eur/C-Eur/C-Asia",30,22.7415008544922,3.40119738166216,3.12419148678174,4
"TARTAS","FRA","France",1,"HighIncome",13,9.36099910736084,2.56494935746154,2.23655202703236,2
"TARTU","EST","Estonia",4,"E-Eur/C-Eur/C-Asia",8,15.0614976882935,2.07944154167984,2.71214166552097,2
"Tatab´è_´è__nya","HUN","Hungary",4,"E-Eur/C-Eur/C-Asia",21,20.7534980773926,3.04452243772342,3.03271481451137,2
"Tatu´è_´è__, REGI´è_´è__O METROPOLITANA DE SOROCABA","BRA","Brazil",5,"LatAm/Carib",11,9.31649971008301,2.39789527279837,2.23178699056667,2
"TAUBERBISCHOFSHEIM","DEU","Germany",1,"HighIncome",11,19.7629985809326,2.39789527279837,2.98381143085405,2
"Taumarunui","NZL","New Zealand",1,"HighIncome",8,2.48699927330017,2.07944154167984,0.911076872621857,2
"Taungoo","MMR","Myanmar",6,"SE-Asia/E-Asia/Oceania",76,26.9495048522949,4.33073334028633,3.29396492435858,3
"Taupo","NZL","New Zealand",1,"HighIncome",6,2.51000070571899,1.79175946922805,0.920283034306599,2
"Tauranga","NZL","New Zealand",1,"HighIncome",5.5,2.47899913787842,1.70474809223843,0.907854905283093,2
"TAVAZZANO CON VILLAVESCO","ITA","Italy",1,"HighIncome",23,31.7645015716553,3.13549421592915,3.45834936347797,2
"Tbilisi","GEO","Georgia",4,"E-Eur/C-Eur/C-Asia",29,22.1940040588379,3.36729582998647,3.09982216495832,2
"Te Anau","NZL","New Zealand",1,"HighIncome",3,2.8000009059906,1.09861228866811,1.02961974074918,2
"Te Kuiti","NZL","New Zealand",1,"HighIncome",8,2.39999771118164,2.07944154167984,0.875467783679129,2
"Tegucigalpa","HND","Honduras",5,"LatAm/Carib",36.5,7.41149878501892,3.59731226058845,2.00303268403989,4
"TEGUISE","ESP","Spain",1,"HighIncome",7,15.8965015411377,1.94591014905531,2.76609905615702,2
"Tehran","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",32.8,28.0905329386393,3.4904285153901,3.33543261347585,3
"TEKIRDAG","TUR","Turkey",2,"N-Afr/MidEast",43,17.1064987182617,3.76120011569356,2.83945843331455,4
"Tel Aviv-Yafo","ISR","Israel",1,"HighIncome",20.25,32.5451245307922,3.00815479355255,3.4826275734356,2
"TELDE","ESP","Spain",1,"HighIncome",8.33333333333333,13.8245029449463,2.12026353620009,2.62644259341279,2
"Temuco","CHL","Chile",1,"HighIncome",31,2.80500030517578,3.43398720448515,1.03140364777172,2
"TEPLICE","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",19,19.9785022735596,2.94443897916644,2.99465680912737,2
"TERNAY","FRA","France",1,"HighIncome",13,13.5900020599365,2.56494935746154,2.60933437974042,2
"TERNI","ITA","Italy",1,"HighIncome",22.3333333333333,19.1005001068115,3.10608033072286,2.9497145183125,2
"TERRACE","CAN","Canada",1,"HighIncome",9,2.52450156211853,2.19722457733622,0.926043642099977,2
"Terre Haute, IN","USA","United States of America",1,"HighIncome",11,9.65249919891357,2.39789527279837,2.26721686616361,2
"TERUEL","ESP","Spain",1,"HighIncome",7,9.53500080108643,1.94591014905531,2.25496932306774,2
"TETOVO","MKD","The former Yugoslav Republic of Macedonia",4,"E-Eur/C-Eur/C-Asia",81,19.4280014038086,4.39444915467244,2.96671539674047,3
"Texarkana, TX-Texarkana, AR","USA","United States of America",1,"HighIncome",10,7.32800006866455,2.30258509299405,1.99170263674199,2
"Tezpur","IND","India",3,"S-Asia",6,50.6269912719727,1.79175946922805,3.92448485842051,3
"Thane","IND","India",3,"S-Asia",39,42.1124992370605,3.66356164612965,3.74034459061597,3
"Thaungtha","MMR","Myanmar",6,"SE-Asia/E-Asia/Oceania",44,31.039514541626,3.78418963391826,3.43526105542551,3
"THESSALONIKI","GRC","Greece",1,"HighIncome",8,20.8745040893555,2.07944154167984,3.0385285142562,2
"Thimphu","BTN","Bhutan",3,"S-Asia",55.2,34.3335956573486,4.01096295328305,3.53612434003764,3
"THIONVILLE","FRA","France",1,"HighIncome",16,15.625,2.77258872223978,2.74887219562247,2
"Thiruvananthapuram","IND","India",3,"S-Asia",29.25,23.050500869751,3.37587957367787,3.13768749891377,3
"Thomasville-Lexington, NC","USA","United States of America",1,"HighIncome",10,7.36549997329712,2.30258509299405,1.99680693264746,2
"THOMSON","CAN","Canada",1,"HighIncome",4,3.28500080108643,1.38629436111989,1.18936689579847,2
"THUNDER BAY","CAN","Canada",1,"HighIncome",6,4.18100118637085,1.79175946922805,1.43055073612728,2
"THURROCK","GBR","United Kingdom",1,"HighIncome",14,13.105001449585,2.63905732961526,2.57299394738849,2
"Tianjin","CHN","China",6,"SE-Asia/E-Asia/Oceania",87.4,86.8725362141927,4.47049528266149,4.4644419433584,3
"TIEFENBACH","DEU","Germany",1,"HighIncome",9,17.5620002746582,2.19722457733622,2.86573749257715,2
"Timaru","NZL","New Zealand",1,"HighIncome",15,3.14349675178528,2.70805020110221,1.14533579552894,2
"TIMISOARA","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",18.3333333333333,22.505334854126,2.90872089656436,3.11375238573334,2
"TINGWICK","CAN","Canada",1,"HighIncome",7,5.52200078964233,1.94591014905531,1.70874025650729,2
"Tinsukia","IND","India",3,"S-Asia",30,32.7229995727539,3.40119738166216,3.48807818151666,3
"TIRANA","ALB","Albania",4,"E-Eur/C-Eur/C-Asia",16,19.4679985046387,2.77258872223978,2.96877201515996,2
"Tivat","MNE","Montenegro",4,"E-Eur/C-Eur/C-Asia",16,15.4470052719116,2.77258872223978,2.73741515102238,4
"TOJOS (LOS)","ESP","Spain",1,"HighIncome",5,7.47350025177002,1.6094379124341,2.0113634639321,2
"TOKAT","TUR","Turkey",2,"N-Afr/MidEast",18,17.8979988098145,2.89037175789616,2.88468890826242,4
"Tokoroa","NZL","New Zealand",1,"HighIncome",8,2.44149851799011,2.07944154167984,0.892611997511453,2
"Tokyo","JPN","Japan",1,"HighIncome",15,14.8136367268032,2.70805020110221,2.69554815700091,2
"TOLEDO","ESP","Spain",1,"HighIncome",10,9.5679988861084,2.30258509299405,2.25842408078983,2
"Toledo, OH","USA","United States of America",1,"HighIncome",10.5,10.6895003318787,2.35137525716348,2.36926198230549,2
"TOLOSA","ESP","Spain",1,"HighIncome",9,8.778000831604,2.19722457733622,2.17224868600334,2
"Toluca","MEX","Mexico",5,"LatAm/Carib",33,10.2419986724854,3.49650756146648,2.32649678342556,4
"TOMASZOW MAZOWIECKI","POL","Poland",4,"E-Eur/C-Eur/C-Asia",32,23.0349979400635,3.46573590279973,3.1370147089615,4
"TOMESTI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",24,22.5090007781982,3.17805383034795,3.11391526380446,2
"Tongchuan","CHN","China",6,"SE-Asia/E-Asia/Oceania",64,59.7868890762329,4.15888308335967,4.09078639070178,3
"Topeka, KS","USA","United States of America",1,"HighIncome",9,6.45249938964844,2.19722457733622,1.86446755801914,2
"TORCHIAROLO","ITA","Italy",1,"HighIncome",23,17.7184982299805,3.13549421592915,2.87460919158435,2
"TORGIANO","ITA","Italy",1,"HighIncome",12,19.3374996185303,2.484906649788,2.96204619617224,2
"TORIL","ESP","Spain",1,"HighIncome",6,9.19149780273438,1.79175946922805,2.21827890488668,2
"TORINO","ITA","Italy",1,"HighIncome",26,20.9835014343262,3.25809653802148,3.04373648295741,2
"TORMS (ELS)","ESP","Spain",1,"HighIncome",6,7.65500116348267,1.79175946922805,2.03535918109953,2
"TORONTO","CAN","Canada",1,"HighIncome",8,8.16349990027291,2.07944154167984,2.09967298636787,2
"TORREJ´è_´è__N DE ARDOZ","ESP","Spain",1,"HighIncome",10,10.2470006942749,2.30258509299405,2.32698504757155,2
"TORRELAVEGA","ESP","Spain",1,"HighIncome",12.3333333333333,8.73399925231934,2.51230562397611,2.16722336945761,2
"Torrington, CT","USA","United States of America",1,"HighIncome",5,7.39300298690796,1.6094379124341,2.00053401059327,2
"TORUN","POL","Poland",4,"E-Eur/C-Eur/C-Asia",19,22.0279979705811,2.94443897916644,3.09231427927117,4
"TOULON","FRA","France",1,"HighIncome",11,11.746997833252,2.39789527279837,2.46359770439055,2
"TOULOUSE","FRA","France",1,"HighIncome",12,9.65533208847046,2.484906649788,2.26751031078047,2
"TOURCOING","FRA","France",1,"HighIncome",15,15.7534999847412,2.70805020110221,2.75706256183757,2
"TOURNAI","BEL","Belgium",1,"HighIncome",14,15.9964962005615,2.63905732961526,2.77236971079362,2
"TOURS","FRA","France",1,"HighIncome",12,12.3922500610352,2.484906649788,2.51707128214234,2
"Townsville","AUS","Australia",1,"HighIncome",7.18577829,3.33500075340271,1.97210383516777,1.20447290527542,2
"TRABZON","TUR","Turkey",2,"N-Afr/MidEast",36,15.5815000534058,3.58351893845611,2.74608431651432,4
"TRAISMAIER","AUT","Austria",1,"HighIncome",16,19.3204975128174,2.77258872223978,2.96116657963384,2
"TRBOVLJE1","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",23,15.7565002441406,3.13549421592915,2.75725299404237,2
"TREBIC","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",16,19.4804935455322,2.77258872223978,2.96941363390639,2
"TRELLEBORG","SWE","Sweden",1,"HighIncome",5,13.0744981765747,1.6094379124341,2.57066362883775,2
"TREMBLAY-EN-FRANCE","FRA","France",1,"HighIncome",14,15.1359987258911,2.63905732961526,2.71707592813213,2
"TRENTO","ITA","Italy",1,"HighIncome",15.5,19.4639987945557,2.7408400239252,2.96856654354923,2
"Trenton-Ewing, NJ","USA","United States of America",1,"HighIncome",8.5,8.98550081253052,2.14006616349627,2.19561225741679,2
"TREVIGLIO","ITA","Italy",1,"HighIncome",23,31.9099998474121,3.13549421592915,3.46291943550833,2
"TREVISO","ITA","Italy",1,"HighIncome",23,25.1744976043701,3.13549421592915,3.22583148227323,2
"Trichy","IND","India",3,"S-Asia",40.4,35.6044960021973,3.6988297849671,3.57247192208035,3
"TRIER","DEU","Germany",1,"HighIncome",14.5,16.2109985351562,2.67414864942653,2.78568993379833,2
"TRIESTE","ITA","Italy",1,"HighIncome",15,18.7169990539551,2.70805020110221,2.92943215125207,2
"TRINEC","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",28,21.1935005187988,3.3322045101752,3.05369455537098,2
"TRIVERO","ITA","Italy",1,"HighIncome",11,23.2945022583008,2.39789527279837,3.14821737815063,2
"TRNAVA","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",20,21.3740005493164,2.99573227355399,3.06217525580292,2
"TROIS-RIVIERES","CAN","Canada",1,"HighIncome",11,5.9694995880127,2.39789527279837,1.78666310278792,2
"TROMS´è_´è__","NOR","Norway",1,"HighIncome",8,8.74550151824951,2.07944154167984,2.16853945596848,2
"TRONDHEIM","NOR","Norway",1,"HighIncome",8,4.45283428827922,2.07944154167984,1.49354081214594,2
"TROSTBERG","DEU","Germany",1,"HighIncome",14,17.5475006103516,2.63905732961526,2.86491152440526,2
"TROYES","FRA","France",1,"HighIncome",13,14.4819993972778,2.56494935746154,2.67290645734792,2
"TRUTNOV","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",16,19.7154979705811,2.77258872223978,2.98140502547274,2
"TRZEBINIA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",28,23.2075004577637,3.3322045101752,3.14447552201677,4
"Tshwane [Pretoria]","ZAF","South Africa",7,"Sub-Saharan Afr",52.1666666666667,9.77599938710531,3.9544437213121,2.27993033973543,4
"TUCHOLA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",16,19.4409961700439,2.77258872223978,2.96738404103442,4
"TUCHOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",36,19.9470043182373,3.58351893845611,2.99307897257396,4
"Tucson, AZ","USA","United States of America",1,"HighIncome",6,4.45400023460388,1.79175946922805,1.4938026215078,2
"TULLE","FRA","France",1,"HighIncome",9.5,9.02799987792969,2.2512917986065,2.20033084543399,2
"TULLN","AUT","Austria",1,"HighIncome",16,19.5254993438721,2.77258872223978,2.97172126998884,2
"Tulsa, OK","USA","United States of America",1,"HighIncome",9,7.42649793624878,2.19722457733622,2.00505440659726,2
"TUNCELI","TUR","Turkey",2,"N-Afr/MidEast",27,18.4355010986328,3.29583686600433,2.9142782132333,4
"Tunis","TUN","Tunisia",2,"N-Afr/MidEast",39,16.703498840332,3.66356164612965,2.81561820887539,4
"Tura","IND","India",3,"S-Asia",28,46.6689987182617,3.3322045101752,3.84308010522679,3
"Turangi","NZL","New Zealand",1,"HighIncome",5,2.53850197792053,1.6094379124341,0.931574134574018,2
"TURBIGO","ITA","Italy",1,"HighIncome",19,29.8349933624268,2.94443897916644,3.39568197849796,2
"TURCENI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",20,24.2835063934326,2.99573227355399,3.18979737065049,2
"Turku","FIN","Finland",1,"HighIncome",8,8.80049896240234,2.07944154167984,2.17480842014975,2
"Tuscaloosa, AL","USA","United States of America",1,"HighIncome",9,8.50950050354004,2.19722457733622,2.14118324562646,2
"TUZLA","BIH","Bosnia and Herzegovina",4,"E-Eur/C-Eur/C-Asia",65,21.7280025482178,4.17438726989564,3.07860186865434,1
"TYCHY","POL","Poland",4,"E-Eur/C-Eur/C-Asia",32,23.2004947662354,3.46573590279973,3.1441736045757,4
"Udaipur","IND","India",3,"S-Asia",83.3333333333333,39.5090026855469,4.42284862919414,3.67652856202794,3
"UDINE","ITA","Italy",1,"HighIncome",16,18.765998840332,2.77258872223978,2.93204666007163,2
"UHERSKE HRADISTE","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",24,21.5369968414307,3.17805383034795,3.06977223960463,2
"Ujjain","IND","India",3,"S-Asia",43,46.0954895019531,3.76120011569356,3.83071510360958,3
"Ukiah, CA","USA","United States of America",1,"HighIncome",6,3.37600088119507,1.79175946922805,1.21669183775117,2
"Ulaanbaatar","MNG","Mongolia",4,"E-Eur/C-Eur/C-Asia",75,7.00900077819824,4.31748811353631,1.94719514854661,1
"ULM","DEU","Germany",1,"HighIncome",15,19.4720001220703,2.70805020110221,2.96897754251419,2
"Ulsan","KOR","Republic of Korea",1,"HighIncome",24,27.4405078887939,3.17805383034795,3.31202031175323,4
"Ume´è_´è__","SWE","Sweden",1,"HighIncome",4,6.72350168228149,1.38629436111989,1.90560910249095,2
"UMEE","SWE","Sweden",1,"HighIncome",7,6.72350168228149,1.94591014905531,1.90560910249095,2
"Umm al-Fahm","ISR","Israel",1,"HighIncome",19,30.190990447998,2.94443897916644,3.40754355033523,2
"Umuahia","NGA","Nigeria",7,"Sub-Saharan Afr",40,49.9075012207031,3.68887945411394,3.91017131652398,4
"UNGHENI","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",20,22.5840015411377,2.99573227355399,3.11724175919143,2
"UNNA","DEU","Germany",1,"HighIncome",16,17.3714981079102,2.77258872223978,2.8548308233912,2
"Upper Hunter","AUS","Australia",1,"HighIncome",8.43333333333333,2.60249996185303,2.13219210706536,0.956472506849168,2
"Upper Hutt","NZL","New Zealand",1,"HighIncome",5,2.79850101470947,1.6094379124341,1.0290839219397,2
"UPPSALA","SWE","Sweden",1,"HighIncome",4,10.6079988479614,1.38629436111989,2.36160832484258,2
"Urdaneta","PHL","Philippines",6,"SE-Asia/E-Asia/Oceania",23,10.6365003585815,3.13549421592915,2.36429151614239,4
"URFA","TUR","Turkey",2,"N-Afr/MidEast",45,22.2594985961914,3.80666248977032,3.10276882071462,4
"Urmia","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",36,25.5185012817383,3.58351893845611,3.23940372954747,3
"Urumqi","CHN","China",6,"SE-Asia/E-Asia/Oceania",64.4285714285714,33.9425686427525,4.16555719044737,3.52466993881485,3
"USAK","TUR","Turkey",2,"N-Afr/MidEast",43,18.3529987335205,3.76120011569356,2.90979297986966,4
"USTI NAD LABEM","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",22,20.0431671142578,3.09104245335832,2.99788830336334,2
"UTRECHT","NLD","Netherlands",1,"HighIncome",13,15.6005039215088,2.56494935746154,2.74730321639459,2
"V_CKLABRUCK","AUT","Austria",1,"HighIncome",15,15.8970022201538,2.70805020110221,2.76613055183739,2
"V_ster´è_´è__s","SWE","Sweden",1,"HighIncome",7,11.1124992370605,1.94591014905531,2.40807053218405,2
"V_xj_","SWE","Sweden",1,"HighIncome",5,12.3949975967407,1.6094379124341,2.51729297159772,2
"Vaasa","FIN","Finland",1,"HighIncome",10,7.89549922943115,2.30258509299405,2.0662928793286,2
"VADO LIGURE","ITA","Italy",1,"HighIncome",15,19.8115005493164,2.70805020110221,2.98626260490471,2
"Vadodara","IND","India",3,"S-Asia",54.6666666666667,49.5460090637207,4.00125413915609,3.90290171391404,3
"VAL-DE-REUIL","FRA","France",1,"HighIncome",11,13.5124988555908,2.39789527279837,2.60361509827269,2
"Valdegov´è_´è__a","ESP","Spain",1,"HighIncome",7,8.77049827575684,1.94591014905531,2.17139362070591,2
"VALDEMORO","ESP","Spain",1,"HighIncome",11,9.65200042724609,2.39789527279837,2.26716519202782,2
"Valdivia","CHL","Chile",1,"HighIncome",29,2.57000041007996,3.36729582998647,0.943906058471301,2
"Valdosta, GA","USA","United States of America",1,"HighIncome",9,8.28350067138672,2.19722457733622,2.11426566544754,2
"VALENCE","FRA","France",1,"HighIncome",14,12.9815006256104,2.63905732961526,2.56352531519528,2
"VALENCIA","ESP","Spain",1,"HighIncome",11.75,12.9515020847321,2.46385324059017,2.5612117725181,2
"VALENCIENNES","FRA","France",1,"HighIncome",15.5,16.2740058898926,2.7408400239252,2.7895691041948,2
"Valkeakoski","FIN","Finland",1,"HighIncome",6,10.4295034408569,1.79175946922805,2.3446386591408,2
"VALLADOLID","ESP","Spain",1,"HighIncome",9.75,9.12400054931641,2.27726728500976,2.2109083646278,2
"Valledupar","COL","Colombia",5,"LatAm/Carib",15.5,7.12849998474121,2.7408400239252,1.96410083147135,2
"Vallejo-Fairfield, CA","USA","United States of America",1,"HighIncome",10,8.07250022888184,2.30258509299405,2.08846325200357,2
"VALMADRERA","ITA","Italy",1,"HighIncome",16,28.1264991760254,2.77258872223978,3.33671216314043,2
"Valpara´è_´è__so","CHL","Chile",1,"HighIncome",16,5.23800039291382,2.77258872223978,1.6559398210977,2
"VALVERDE","ESP","Spain",1,"HighIncome",10,10.4355020523071,2.30258509299405,2.34521365171556,2
"VAN","TUR","Turkey",2,"N-Afr/MidEast",40,20.5219974517822,3.68887945411394,3.02149735726996,4
"VANCOUVER","CAN","Canada",1,"HighIncome",7,3.62099933624268,1.94591014905531,1.28675004747575,2
"Vandell´è_´è__s i l'Hospitalet de l'Infant","ESP","Spain",1,"HighIncome",6,9.08550071716309,1.79175946922805,2.20667981504188,2
"VANDERHOOF","CAN","Canada",1,"HighIncome",12,3.96950006484985,2.484906649788,1.37864015852006,2
"VANNES","FRA","France",1,"HighIncome",9,11.2904977798462,2.19722457733622,2.42396146752144,2
"Vantaa","FIN","Finland",1,"HighIncome",8,10.3764991760254,2.07944154167984,2.33954355457182,2
"Vapi","IND","India",3,"S-Asia",53.5,39.6880035400391,3.97968165390196,3.68104896419545,3
"Varamin","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",42,28.7344970703125,3.73766961828337,3.35809838946836,3
"Varanasi","IND","India",3,"S-Asia",74,93.6069946289062,4.30406509320417,4.53910510963278,3
"VARENNES","CAN","Canada",1,"HighIncome",9,6.76250123977661,2.19722457733622,1.91139282750369,2
"VARESE","ITA","Italy",1,"HighIncome",22,26.647497177124,3.09104245335832,3.28269523164716,2
"Varna","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",35,19.8744964599609,3.55534806148941,2.98943732487157,4
"VAULX-EN-VELIN","FRA","France",1,"HighIncome",13,15.0790042877197,2.56494935746154,2.71330333173402,2
"VELENJE","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",16,14.688494682312,2.77258872223978,2.68706451266231,2
"VELES","MKD","The former Yugoslav Republic of Macedonia",4,"E-Eur/C-Eur/C-Asia",30,21.10400390625,3.40119738166216,3.04946278107018,3
"Veliko Tarnovo","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",26,22.3570041656494,3.25809653802148,3.10713965745227,4
"VELKA IDA","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",25,20.9015007019043,3.2188758248682,3.03982096031185,2
"VELSEN","NLD","Netherlands",1,"HighIncome",17,15.6959981918335,2.83321334405622,2.75340578762381,2
"VENACO","FRA","France",1,"HighIncome",8,12.6319971084595,2.07944154167984,2.53623304804732,2
"VENAFRO","ITA","Italy",1,"HighIncome",22,15.8355026245117,3.09104245335832,2.76225442085166,2
"VENEZIA","ITA","Italy",1,"HighIncome",24.75,26.7621192932129,3.2088254890147,3.28698742843257,2
"VENTA DE BA´è_´è__OS","ESP","Spain",1,"HighIncome",6,8.38350009918213,1.79175946922805,2.12626550022636,2
"VENTSPILS","LVA","Latvia",4,"E-Eur/C-Eur/C-Asia",13.5,11.4537491798401,2.60268968544438,2.43831711569105,2
"VERBANIA","ITA","Italy",1,"HighIncome",12,25.4620037078857,2.484906649788,3.23718729026374,2
"VERCELLI","ITA","Italy",1,"HighIncome",26,28.7860012054443,3.25809653802148,3.35988919971654,2
"Vere Plains Clarendon","JAM","Jamaica",5,"LatAm/Carib",23,6.41975283622742,3.13549421592915,1.85937961793077,2
"Vereeniging","ZAF","South Africa",7,"Sub-Saharan Afr",34.3333333333333,10.2221660614014,3.53611669956153,2.32455850570438,4
"VERNEUIL","FRA","France",1,"HighIncome",9,12.3105030059814,2.19722457733622,2.510452800936,2
"VERONA","ITA","Italy",1,"HighIncome",22.5,32.246997833252,3.11351530921037,3.4734249484668,2
"VERUCCHIO","ITA","Italy",1,"HighIncome",12,24.9530010223389,2.484906649788,3.21699409642076,2
"VESOUL","FRA","France",1,"HighIncome",9,16.4739971160889,2.19722457733622,2.8017832054607,2
"Veszpr_m","HUN","Hungary",4,"E-Eur/C-Eur/C-Asia",14,18.8040027618408,2.63905732961526,2.93406976003705,2
"VEURNE","BEL","Belgium",1,"HighIncome",16,18.1474990844727,2.77258872223978,2.89853275972763,2
"VEZZANO","ITA","Italy",1,"HighIncome",5,20.6424999237061,1.6094379124341,3.02735205361348,2
"VIAREGGIO","ITA","Italy",1,"HighIncome",18,23.4054985046387,2.89037175789616,3.15297097359117,2
"VICENZA","ITA","Italy",1,"HighIncome",26.5,29.6519966125488,3.27714473299218,3.38952946255424,2
"VICTORIA","CAN","Canada",1,"HighIncome",7.5,4.05299973487854,2.01490302054226,1.39945728223254,2
"VIELSALM","BEL","Belgium",1,"HighIncome",9,14.26149559021,2.19722457733622,2.65756328958549,2
"VIENNE","FRA","France",1,"HighIncome",14,13.2335014343262,2.63905732961526,2.58275160179016,2
"VIERZON","FRA","France",1,"HighIncome",10,11.629997253418,2.30258509299405,2.453587730367,2
"VIF","FRA","France",1,"HighIncome",11,12.4855012893677,2.39789527279837,2.5245680742567,2
"VIGO","ESP","Spain",1,"HighIncome",11.6666666666667,8.70450115203857,2.4567357728213,2.1638402656664,2
"Vila do Conde","PRT","Portugal",1,"HighIncome",11,10.0495023727417,2.39789527279837,2.30752311812909,2
"Vila Franca de Xira","PRT","Portugal",1,"HighIncome",9,10.5000009536743,2.19722457733622,2.3513753479896,2
"VILALBA","ESP","Spain",1,"HighIncome",6,8.10900211334229,1.79175946922805,2.09297481657927,2
"VILLA DEL PRADO","ESP","Spain",1,"HighIncome",12,9.67200183868408,2.484906649788,2.26923530341629,2
"VILLA MINOZZO","ITA","Italy",1,"HighIncome",5,23.2280006408691,1.6094379124341,3.14535847510017,2
"VILLACH","AUT","Austria",1,"HighIncome",14,14.6549978256226,2.63905732961526,2.68478142579181,2
"VILLAGE-NEUF","FRA","France",1,"HighIncome",11,17.3754997253418,2.39789527279837,2.85506115220801,2
"VILLALBA DE GUARDO","ESP","Spain",1,"HighIncome",5,8.03600025177002,1.6094379124341,2.08393147828295,2
"VILLAR DEL ARZOBISPO","ESP","Spain",1,"HighIncome",8,11.8744983673096,2.07944154167984,2.47439310627558,2
"VILLAREJO DE SALVANES","ESP","Spain",1,"HighIncome",10,9.92399978637695,2.30258509299405,2.29495604430365,2
"VILLEFRANCHE-SUR-SAONE","FRA","France",1,"HighIncome",13,14.1880006790161,2.56494935746154,2.65239658476985,2
"VILLEMANDEUR","FRA","France",1,"HighIncome",11,14.6205005645752,2.39789527279837,2.68242469207855,2
"VILLEURBANNE","FRA","France",1,"HighIncome",18.5,15.5274972915649,2.91777073208428,2.74261247102303,2
"VILLIERS-EN-BOIS","FRA","France",1,"HighIncome",8,11.1374998092651,2.07944154167984,2.41031777567146,2
"VILLINGEN-SCHWENNINGEN","DEU","Germany",1,"HighIncome",10,17.4400043487549,2.30258509299405,2.85876666783601,2
"VILNIUS","LTU","Lithuania",4,"E-Eur/C-Eur/C-Asia",16.25,18.0883765220642,2.78809290877575,2.89526955088375,2
"VILVOORDE","BEL","Belgium",1,"HighIncome",18,16.4459991455078,2.89037175789616,2.80008223459125,2
"Vina del Mar","CHL","Chile",1,"HighIncome",13,5.65800046920776,2.56494935746154,1.73307055580757,2
"VINCHIO","ITA","Italy",1,"HighIncome",20,25.3460006713867,2.99573227355399,3.23262095314873,2
"Virginia Beach-Norfolk-Newport News, VA-NC","USA","United States of America",1,"HighIncome",8,8.27916653951009,2.07944154167984,2.11374230385121,2
